Normalized_Route,Average Oeperational Cost,Mean_Occupancy_Rate,Avg_arr_delay,Total_trip,Average Round Trip Revenue Per Passenger,PROFIT
DFW-LBB,48327.52694217171,0.6419881388037647,9.328253022023514,549.0,153.834286925196,-24081.655
DFW-LCH,36685.5310920473,0.6472692055027436,-0.6336302678258158,227.0,357.2101063829787,14087.575
DFW-LEX,56849.281222707425,0.6532096069868996,5.645759190504588,229.0,438.905,5062.58
DFW-LFT,49598.76150307658,0.6468758803469494,12.8125,328.0,383.25,4512.405000000001
DFW-LGA,70002.79727620925,0.6557983371941011,11.200173540811015,1475.0,177.8537287852903,-42084.97
DFW-LIT,47359.665806451616,0.6405645161290323,6.1063049853372435,682.0,196.12813059033988,-17749.170000000002
DFW-LRD,39330.67146496815,0.6448726114649681,2.1474358974358974,314.0,421.21875,19509.92
DFW-MAF,38820.61672696429,0.6609189543336541,9.583262417150806,606.0,175.5408163265306,-10990.535
DFW-MCI,51811.68108108108,0.6491261261261261,10.144404332129964,555.0,192.32686335403727,-22298.920000000002
DFW-MCO,60792.363339728705,0.6500308396472512,6.240332910833285,1021.0,116.09919741974198,-41148.53999999999
DFW-MEM,51512.110469154446,0.6641237327437446,10.755367675654654,608.0,198.58559570699725,-20486.165
DFW-MFE,41127.692646042386,0.6485319195199697,3.2562243995531555,657.0,276.110261117911,-774.7049999999999
DFW-MGM,54340.2325,0.6569166666666666,5.244800420168067,240.0,480.9077380952381,13441.445
DFW-MHK,40719.39314315353,0.6566332123098202,3.560669456066946,240.0,489.0958333333333,28108.355000000003
DFW-MIA,63595.15711211778,0.6559670165014453,9.597668747864443,876.0,212.90639583176016,-31071.47
DFW-MKE,59619.73369168487,0.6532566508160904,8.365218940277238,248.0,196.98409507687967,-29310.705
DFW-MLI,59167.372648221346,0.6334261246000377,23.34654620741577,161.0,288.45745920745924,-18190.095
DFW-MLU,47633.54725516219,0.637589123121084,2.641092489137182,179.0,507.3285714285714,21523.01
DFW-MOB,52989.68293507911,0.6571123840698309,11.972222222222221,234.0,371.8709677419355,482.3050000000003
DFW-MRY,78026.22857142857,0.6571428571428571,62.285714285714285,7.0,460.3560606060606,-12922.29
DFW-MSN,58124.81697211155,0.6396588844621514,10.752677290836653,250.0,458.4817927170868,5007.1849999999995
DFW-MSO,55112.7,0.6342222222222222,-6.044444444444444,90.0,343.7628205128205,-7068.74
DFW-MSP,59219.519725699145,0.6512587886281131,8.069588062211013,913.0,241.97125189845954,-23143.525
DFW-MSY,51018.85503538928,0.6514392724733978,9.48745606432664,644.0,162.26585695006747,-25317.510000000002
DFW-MTJ,47766.42,0.6634333333333333,14.24337807606264,150.0,300.67857142857144,-3226.35
DFW-OAK,70649.67730337079,0.6539887640449438,10.02247191011236,89.0,302.5824175824176,-26494.655
DFW-OGG,103376.64292682926,0.6457723577235772,6.167799546847928,123.0,707.4695512820513,-7483.379999999999
DFW-OKC,46335.28476821192,0.6463377483443709,10.713348198717068,755.0,292.3802789616428,-4015.64
DFW-OMA,53257.05169420398,0.6425640879321546,3.8398052268244576,337.0,201.7292486307182,-22834.305
DFW-ONT,63831.87451012265,0.6590728904980051,6.435292596423821,402.0,292.68200859291085,-20638.605
DFW-ORD,59169.498654381794,0.6585152777155823,12.801983732991722,1630.0,139.56664540129637,-36178.54
DFW-ORF,63594.03779141104,0.653803680981595,1.5705521472392638,163.0,312.5981308411215,-18141.85
DFW-PBI,62118.09980546549,0.6480689362359117,4.2204724409448815,254.0,231.95521907216494,-27517.025
DFW-PDX,71467.59464566929,0.6451574803149607,1.8595800524934383,381.0,281.2623032347345,-30659.795
DFW-PHL,67362.00148222753,0.6483329066823338,8.063216362475211,845.0,147.63263181862538,-43680.65
DFW-PHX,58472.17475249521,0.6520885085862149,8.308080808080808,1090.0,132.78746045813577,-36589.72
DFW-PIA,55502.374775993245,0.6520484643561566,10.961661735700197,168.0,324.3858156028369,-8634.98
DFW-PIT,62992.16081632652,0.6394047619047619,8.285714285714285,294.0,270.46153846153845,-23929.45
DFW-PNS,44066.36307692308,0.6567994505494505,7.793084685397705,364.0,350.6482338099243,6592.345
DFW-PSP,53964.159256505576,0.6641635687732342,11.7658131276702,269.0,358.4601063829787,-1699.7849999999999
DFW-RAP,50963.44138655462,0.6506130952380953,15.65805888223553,168.0,348.38795986622074,-1075.995
DFW-RDU,63923.37032053286,0.6496423161083993,12.286314630187805,455.0,202.5856946485282,-33054.225000000006
DFW-RIC,64866.052413793106,0.6442816091954022,9.402298850574713,174.0,392.55169340463453,-9773.314999999999
DFW-RNO,68178.33173652695,0.65437125748503,12.431754672473236,167.0,361.5184702817902,-16284.275
DFW-ROW,43474.3729257642,0.6465720524017466,15.386462882096069,229.0,359.9642857142857,7600.2
DFW-RSW,61211.86358974358,0.6521937321937321,7.165325419566107,351.0,244.7032623932713,-24727.719999999998
DFW-SAF,45306.94823529412,0.6623921568627451,16.059471977767487,255.0,369.85259433962267,8327.29
DFW-SAN,63925.95442231075,0.6441965471447543,7.144281914893617,753.0,161.52954148780603,-38605.225
DFW-SAT,47269.323500386105,0.6541118592752739,8.576808994964477,931.0,125.76239737274219,-26238.004999999997
DFW-SAV,60782.05731523379,0.6390755404725993,11.293552036199095,153.0,352.5528112449799,-11246.949999999999
DFW-SBA,56595.25333855799,0.6300306948798328,1.6546499477533962,87.0,603.3185714285714,23836.805
DFW-SBN,60328.39493836671,0.6711609206471495,7.659090909090909,176.0,349.3900462962963,-8730.880000000001
DFW-SDF,58390.547781577014,0.6634344880209289,16.406803630438773,416.0,342.64988425925924,-8281.355
DFW-SEA,73480.67162187067,0.6510437177286116,6.123245553226713,786.0,203.24643106796117,-42458.9
DFW-SFO,71078.09899602388,0.6464230815109344,12.914399444309714,1000.0,262.9740406591672,-32554.64
DFW-SGF,49220.437034596376,0.6381713344316309,7.2370551568281725,607.0,301.51926936973103,-6269.05
DFW-SHV,36196.76734693878,0.6446711879873901,10.099127749259212,490.0,351.99242424242425,13699.810000000001
DFW-SJC,68634.39028037383,0.6483644859813085,4.528799109366302,321.0,321.5888291809151,-22394.48
DFW-SJT,35390.38320146747,0.6538646868158239,-1.106088670340391,389.0,364.7718894009216,16888.96
DFW-SJU,83401.9,0.6347777777777779,4.772222222222222,90.0,427.5857804082252,-24674.065000000002
DFW-SLC,61012.29212539851,0.6447852386551203,6.6377942207248966,940.0,217.0224883193309,-28512.215
DFW-SMF,68421.30578005116,0.6524936061381075,5.291763394320939,391.0,241.42149362477232,-32348.655
DFW-SNA,64227.347297297296,0.6504527027027027,6.7289972899729,740.0,194.2928538954713,-34398.515
DFW-SPI,53773.30416462518,0.6490015106973706,5.7243589743589745,156.0,372.4602150537635,-884.8449999999998
DFW-SPS,43705.18,0.65228,1.142,250.0,444.5,18848.47
DFW-SRQ,60063.3443298969,0.6548969072164947,9.262886597938145,97.0,376.58062330623306,-6154.77
DFW-STL,53521.187548445436,0.652497017914047,9.89211481858741,680.0,206.6348194176865,-21987.99
DFW-SUX,53915.258095238096,0.6620695970695971,1.3894993894993897,90.0,435.40526315789475,8372.945
DFW-SWO,35898.142857142855,0.6597829131652662,-1.8212700760777685,168.0,282.28125,5969.205
DFW-TLH,55243.83089385474,0.6501134388578522,2.597656734947238,179.0,447.7451861360719,7523.995
DFW-TPA,59466.661128406675,0.651204984459685,6.007331378299121,683.0,135.85831838881276,-37213.9
DFW-TUL,48060.15266041469,0.6556611760794848,8.760688503904358,747.0,162.14996839443742,-22207.440000000002
DFW-TUS,57589.876577259085,0.6473604001729001,7.389474268915894,592.0,236.61274509803923,-22423.61
DFW-TXK,34604.733705179286,0.6567729083665339,-2.842374501992032,251.0,547.0,41843.635
DFW-TYR,34090.854700665186,0.6581006097560975,4.7769525168655935,328.0,461.1818181818182,31216.66
DFW-TYS,57620.87065088756,0.6523520710059172,8.753213175776517,338.0,413.7542553191489,928.28
DFW-VPS,55004.11178025535,0.6549020859557634,8.167719659124302,332.0,293.6576227390181,-11956.400000000001
DFW-XNA,36694.60675102552,0.6532125165125495,2.718626155878468,757.0,346.18760683760684,13104.695
DFW-YUM,58264.62812807881,0.640295566502463,32.301108374384235,28.0,580.225,20520.54
DLH-MSP,47734.960971032226,0.6525861893104856,10.513157894736842,342.0,353.0,2905.73
DLH-ORD,53621.560761300556,0.6450251123447,15.125151995770553,194.0,275.4951923076923,-13566.119999999999
DRO-PHX,48515.827428917124,0.6496239161121193,2.893073200241984,171.0,230.12115384615385,-14070.02
DSM-DTW,53107.427829598746,0.6445437076602396,2.108802327601181,303.0,436.00093984962405,7608.71
DSM-IAH,58505.60794926005,0.6460692389006343,9.397333048858545,215.0,348.69914837864394,-8926.365
DSM-LAS,64151.30878703306,0.6315537784456848,-1.2762720051524261,136.0,196.91285714285715,-34858.225
DSM-LGA,64612.114545454555,0.6446969696969698,9.81439393939394,132.0,339.775730994152,-16288.76
DSM-MCO,67784.78941176471,0.6494117647058824,22.426470588235297,34.0,319.76474056603774,-21707.11
DSM-MSP,47199.65850342986,0.6603601787366253,4.431952662721893,338.0,462.6875,18530.945
DSM-ORD,50588.2702185849,0.6604081114679374,16.16941322191245,980.0,404.9580696202531,7522.105
DSM-PGD,64273.55534883722,0.640232558139535,1.754679523539421,43.0,150.99903474903476,-40457.024999999994
DSM-PHL,60121.5842472412,0.6451090383604834,2.08279689963216,173.0,342.0488805970149,-11474.055
DSM-PHX,63187.48187905138,0.6665698287220027,2.0956270736562708,275.0,242.05942323738006,-26251.59
DSM-PIE,52965.66769230769,0.6734615384615386,-2.717948717948718,39.0,139.57857142857142,-29451.28
DSM-SFB,65853.8275,0.649375,16.248005319148938,48.0,134.87262658227849,-43791.62
DSM-SLC,59327.8,0.6259333333333333,1.1093693693693694,75.0,379.4714285714286,-7441.5
DSM-STL,46988.6492063616,0.64654702825212,2.6452854519166893,157.0,115.07809523809524,-27582.14
DTW-ELM,41222.77033852404,0.6625914014895058,6.065340459224069,420.0,511.8461538461538,31244.34
DTW-ERI,46625.907841409695,0.6690748898678415,4.229074889867841,227.0,430.625,15681.695
DTW-ESC,51991.590583501005,0.6339471830985915,14.375612553435513,140.0,42.03225806451613,-42224.71
DTW-EVV,39666.06248847926,0.6610138248847928,-5.835594811401263,217.0,478.121875,28170.065
DTW-EWR,54522.3003395367,0.6399862307071111,12.85561750989179,932.0,317.6637856723645,-9382.305
DTW-FLL,62908.34131620757,0.6442312761529683,-1.3983931692886915,667.0,192.1777790909705,-33637.335
DTW-FWA,45400.78,0.6441600000000001,0.6133161678973961,250.0,323.0,721.0749999999998
DTW-GRB,48188.94686567164,0.6466457987838585,1.940387016229713,268.0,512.2666666666667,22588.595
DTW-GRR,35515.034319526625,0.6492702169625246,5.725937663228633,507.0,468.2307692307692,29831.515
DTW-GSO,52138.440016324865,0.653162177328844,4.253641377661664,242.0,353.41731366459624,-1398.54
DTW-GSP,51371.081592771,0.6427811082592032,-3.9958071094546606,238.0,491.8913916146298,16364.085
DTW-HPN,47661.308542387545,0.646587190023068,21.086949080017114,288.0,326.0474137931035,-971.5849999999998
DTW-HSV,51841.50578947369,0.6506798245614035,-4.632807017543859,75.0,530.5475708502024,21756.574999999997
DTW-IAD,50760.38855982204,0.6492037617088395,6.0420260119627205,633.0,297.0856233504114,-7642.14
DTW-IAH,62922.76964518125,0.6508064558189375,1.9327435914530484,918.0,267.2177528699268,-23585.715
DTW-IMT,56365.89952380952,0.6456646825396826,20.107936507936508,70.0,50.022222222222226,-45386.73
DTW-IND,46603.324579606444,0.6456887298747764,-0.6153188938260206,559.0,531.8294117647058,26595.75
DTW-ITH,42995.312673267326,0.6249752475247525,12.335371287128714,202.0,157.35833333333335,-18951.47
DTW-JAX,57149.46138026864,0.638835649220318,-7.218503937007874,254.0,173.39367425529505,-30523.600000000002
DTW-JFK,51976.028050764144,0.6489013763517741,-0.8490072161713953,334.0,419.0742469879518,6953.85
DTW-LAS,74248.60219035202,0.6482594524119948,-2.2408616187989554,767.0,217.09340016708438,-41564.22
DTW-LAX,78569.01357859533,0.6406270903010034,1.6716946074912373,598.0,335.9215754699423,-31044.53
DTW-LEX,50162.80020029491,0.6455391373801918,8.692065504163576,312.0,485.9522946859903,17096.22
DTW-LGA,53863.66113916697,0.6539199200002213,8.987640486172412,1201.0,137.9450401469959,-31245.22
DTW-LIT,54549.05,0.6596500000000001,2.0175,24.0,465.42559523809524,11472.095000000001
DTW-LSE,44850.26,0.6376666666666666,13.616666666666667,30.0,681.0,46463.61
DTW-MBS,46429.10902119701,0.6478887780548629,6.287503117206983,400.0,286.0,-4834.65
DTW-MCI,53367.354473684216,0.6605078320802005,-3.2482714323497186,399.0,247.38515647430376,-16063.835
DTW-MCO,59510.91074866967,0.6475486914685031,0.2492010956402647,1013.0,129.44373648439912,-38213.845
DTW-MDT,40742.37818181818,0.6504181818181818,5.222581287325813,275.0,433.6047008547008,20215.425
DTW-MDW,47941.849230769236,0.6583306055646481,7.957679759744188,611.0,161.63872080679405,-22051.190000000002
DTW-MEM,54529.79911504425,0.6529646017699116,1.5973451327433628,226.0,480.8276223776224,12833.634999999998
DTW-MHT,57124.6,0.6638367346938776,11.570079271377974,245.0,335.38,-7950.2300000000005
DTW-MIA,63527.98512396694,0.6516115702479339,1.6350128609043728,363.0,302.8441818181818,-19499.35
DTW-MKE,48868.019876926686,0.6510340112133466,9.830256754900613,452.0,401.5205839911722,7969.93
DTW-MLI,55731.00727272726,0.6498181818181819,22.16969696969697,165.0,301.48214285714283,-12000.565
DTW-MQT,41226.217981651374,0.6476146788990825,9.060779816513762,109.0,205.0397022332506,-10135.575
DTW-MSN,50627.144822402246,0.6388588889754375,9.52295918367347,392.0,456.59263392857144,12184.52
DTW-MSP,52046.30579008251,0.646264768577124,-1.1851673968344987,739.0,198.10097071754095,-21917.32
DTW-MSY,58853.351414780824,0.6526033391359393,-6.04020848253362,355.0,225.67233730701582,-24830.22
DTW-MYR,43281.0225,0.640625,-3.65625,80.0,107.70430107526882,-24997.035
DTW-OKC,62325.12359550562,0.6445505617977528,10.907303370786517,89.0,554.8178571428571,13708.365
DTW-OMA,60367.81064377683,0.6328326180257511,23.74602845956934,233.0,393.0544776119403,-6190.445
DTW-ORD,50047.64181722776,0.6519410868853512,15.404956000119697,1612.0,206.41429920084306,-18570.06
DTW-ORF,55067.6682868526,0.6477729880478087,5.972895566329061,250.0,401.85730253353205,1529.205
DTW-PBI,62563.95999999999,0.6484397163120568,-1.2689933159855096,141.0,298.9949465240642,-19248.84
DTW-PDX,76516.91146067416,0.6356741573033708,-13.713483146067416,89.0,527.6220821661998,-4988.045
DTW-PHL,50184.77356343284,0.6418387748756219,-2.586461595051099,800.0,302.26032023427166,-6891.425
DTW-PHX,72623.88004572791,0.6380490723054966,-2.7944481697602646,649.0,263.5116718687419,-34530.86
DTW-PIT,46955.242661105425,0.6528248647901658,0.5161303526448363,397.0,513.1196428571428,24609.985
DTW-PLN,45865.45036474164,0.6378434650455928,32.104171011470285,140.0,615.4583333333333,37112.67
DTW-PVD,52623.90710940114,0.6518925225828036,-6.518442622950819,244.0,343.0776714513556,-3330.705
DTW-PWM,58071.56092485548,0.6533815028901734,11.560693641618498,173.0,402.3796296296296,-916.4100000000001
DTW-RDU,52523.35374676557,0.6455934103846817,3.6185927468332464,340.0,336.1888736263736,-4595.935
DTW-RIC,52036.39709922216,0.6524584993359894,3.0677290836653386,251.0,465.8772727272727,13323.93
DTW-ROC,49981.58888335191,0.6433213669049024,5.075993927526347,302.0,472.852449223417,15360.880000000001
DTW-RSW,62182.99170193353,0.6448700886643038,-3.2169454251250365,826.0,124.38782708760695,-41626.104999999996
DTW-SAN,76888.79934426231,0.6651092896174864,-6.221266438479553,183.0,383.36473831340265,-21237.145
DTW-SAT,64733.3569800235,0.6522160693301997,-6.845152085483577,184.0,466.1344917515769,636.2400000000002
DTW-SAV,59443.8,0.6563333333333334,12.916666666666668,30.0,413.73477011494253,-539.8800000000001
DTW-SBN,46680.6444881245,0.6527336882336883,3.7729280759401242,330.0,506.0,23945.14
DTW-SCE,40126.23804878049,0.6575365853658537,5.080836236933798,205.0,190.27100840336135,-10501.45
DTW-SDF,48693.75020889967,0.6532889248075495,0.8245286125977769,349.0,458.65141277641277,15805.650000000001
DTW-SEA,77491.35194444444,0.649363425925926,-2.232045540387417,432.0,340.79712574850305,-28685.57
DTW-SFO,83259.83393939395,0.6569570707070707,11.40379746835443,396.0,371.1888403730767,-29890.105
DTW-SJC,79392.84380952382,0.6393650793650794,-4.341269841269841,63.0,569.8379170879676,-2050.3949999999995
DTW-SLC,68719.73559681699,0.658620017683466,-2.722861317181804,375.0,413.58466666666664,-9630.37
DTW-SNA,78793.47671232877,0.6334246575342466,4.452054794520548,73.0,580.734375,-789.21
DTW-SRQ,59713.920000000006,0.6121428571428571,-10.928571428571429,21.0,577.4663978494623,15269.465
DTW-STL,54490.63544513679,0.6643737464231274,14.491789819376027,610.0,274.22279025322507,-13402.735
DTW-SWF,42608.28297520662,0.6687190082644627,6.739669421487603,121.0,190.13636363636363,-12497.69
DTW-SYR,49470.03635854342,0.6442435913759443,-5.833756562734384,306.0,545.4940191387559,25325.875
DTW-TPA,59691.8420809915,0.6446843974018106,-2.00649755538563,688.0,149.11140803907438,-35953.09
DTW-TVC,38499.76012158055,0.6469300911854103,9.97872340425532,329.0,437.50694444444446,22636.035
DTW-TYS,49731.6853291536,0.656693426724138,-7.193803585732226,319.0,507.54370629370624,21525.295
EAT-SEA,34764.03185648055,0.6505460928576228,14.038541982930203,242.0,142.13817204301074,-11716.72
EAU-ORD,41732.412014531816,0.6320237118637446,18.356376287443982,159.0,145.6103448275862,-18902.405
ECP-HOU,42326.54780487805,0.6474390243902439,0.2682926829268293,82.0,273.31944444444446,-2402.94
ECP-IAH,42844.737679558006,0.6577348066298343,4.876043585021486,181.0,372.905,10813.925
ECP-MDW,48383.7,0.56,5.625,4.0,316.6865384615385,-8994.81
ECP-ORD,60640.73999999999,0.64375,47.25,4.0,359.415625,-9859.73
ECP-STL,42365.49,0.6266416666666667,-2.3016666666666667,24.0,460.3076923076923,19710.6
EGE-EWR,73261.90909090909,0.6317613636363637,39.48837209302326,88.0,595.2115768463075,6366.754999999999
EGE-IAD,68808.03914634147,0.6517164634146342,19.406410256410258,40.0,765.1860465116279,35490.845
EGE-IAH,51301.61837837838,0.656554054054054,6.872184684684684,74.0,378.95207439198856,3054.7650000000012
EGE-JFK,70172.22706730769,0.6553052884615385,35.13678728070175,64.0,1385.9747474747473,116062.23000000001
EGE-LAX,57692.15597306964,0.6616552703555649,42.802083333333336,97.0,349.4168067226891,-6821.875
EGE-LGA,65439.097692307696,0.7063141025641025,12.237179487179487,12.0,526.8083333333334,13923.535
EGE-MIA,68443.84137931035,0.670639846743295,14.219912790697673,87.0,321.915770609319,-20571.449999999997
EGE-ORD,60116.59389162561,0.6345118226600985,36.68674576614948,174.0,339.36267605633805,-12609.085
EGE-PHX,46384.496326530614,0.6725510204081633,26.707695578231295,49.0,407.8222222222222,13179.61
EGE-SFO,53330.76417344173,0.6592043059319482,22.288919000301114,81.0,472.0221518987342,13515.47
EKO-SLC,37297.92592592593,0.6446604938271605,2.540933641975309,162.0,421.58333333333337,21570.32
ELM-EWR,41433.93110105581,0.6389900703871292,32.472250337381915,153.0,254.5,-4436.405000000001
ELM-IAD,34112.64,0.705,2.75,2.0,263.0,7905.36
ELM-PIE,40762.21538461538,0.6442307692307692,-7.76923076923077,26.0,125.17222222222222,-20124.64
ELM-SFB,54089.05111111111,0.6400000000000001,12.25,54.0,101.96066252587991,-36558.085
ELP-HOU,43695.20003865636,0.6337788256464942,-0.5230938416422288,242.0,163.95381998953428,-18476.66
ELP-IAH,44535.38482345102,0.6598697757050854,5.37325782811459,474.0,419.05789473684206,15388.435
ELP-LAS,42278.15187848383,0.663082497212932,3.8152673545966227,207.0,146.74025974025972,-18176.395
ELP-LAX,45820.400870390884,0.6486236746320622,4.566197183098591,355.0,160.87172331306687,-20410.995000000003
ELP-ORD,57590.349934009646,0.6399023687580025,14.57631980695361,284.0,437.9179723502304,2933.915
ELP-PHX,38516.261925027444,0.637096604276677,2.7742668621700877,617.0,173.0128017870951,-12011.41
ELP-SAN,43864.00379562043,0.6512043795620439,3.613138686131387,137.0,167.14308578745198,-17536.71
ELP-SAT,40112.980124944224,0.6535452922802321,-3.193180127919084,162.0,183.87573699051524,-11503.939999999999
ELP-SEA,58382.729999999996,0.64625,20.012500000000003,40.0,310.140625,-13773.305
ELP-SJC,48324.04,0.72625,-11.708333333333334,12.0,275.6025132275132,-3209.0249999999996
ELP-SLC,44215.444285714286,0.6595693779904306,-3.144736842105263,76.0,286.041935483871,-1865.5549999999998
ERI-ORD,51855.141842105266,0.6466447368421053,8.999978215406065,152.0,329.3045112781955,-4740.02
ERI-PHL,47663.239520958086,0.6439820359281437,1.6672654690618762,167.0,381.0681818181818,5924.845
EUG-LAS,44392.17857142857,0.6485714285714286,1.9107142857142856,28.0,198.61007194244604,-14089.615000000002
EUG-LAX,46443.75486033519,0.6407262569832401,4.050279329608939,179.0,174.84440267335003,-19553.190000000002
EUG-OAK,41296.09285714285,0.6641071428571428,5.285714285714286,28.0,137.77314814814815,-18348.115
EUG-PDX,33477.8384660767,0.6572334316617503,3.1,225.0,188.66666666666666,-4077.6
EUG-PHX,51212.36006199148,0.6211481337982694,2.3171897197468683,87.0,365.07754237288134,-1510.875
EUG-SEA,36610.1345465291,0.659476148412701,6.2878935678720875,559.0,189.51925133689838,-6997.115
EUG-SFO,47050.60782135076,0.6528968868249054,26.236657765393396,323.0,356.0642857142857,4014.325
EUG-SLC,46236.50796901893,0.6605819707401033,10.634712502705433,166.0,389.735,9877.95
EVV-ORD,39036.284309210525,0.6435268640350877,9.934158994090971,380.0,341.40555555555557,9409.135
EVV-SFB,44998.462222222224,0.6801851851851852,8.666666666666668,27.0,100.19846153846154,-26606.465
EWR-EYW,58925.46999034749,0.6310826898326898,18.903014416775886,222.0,540.2512295081967,13680.750000000002
EWR-FLL,64805.88846987091,0.6497656191837524,14.519110481001249,1464.0,116.95582993350357,-45058.755000000005
EWR-GRR,51262.11451612903,0.6404197684036393,36.14221970839618,155.0,398.2990566037736,4236.545
EWR-GSO,56421.196360327565,0.6516413911636841,26.504777070063692,314.0,300.27207792207787,-12725.759999999998
EWR-GSP,58259.33406824846,0.6540779125566516,21.11162880182019,242.0,307.83032816444285,-13411.785
EWR-HDN,78731.08,0.638,20.075,20.0,470.17532467532465,-14270.710000000001
EWR-HNL,135173.9866666667,0.6402777777777777,0.9157303370786516,90.0,925.2462883141762,-12209.115
EWR-IAD,51825.21955389614,0.6606704892595645,25.513975092534224,492.0,422.11030789825975,8574.635
EWR-IAH,68877.32504651137,0.6463525698214616,7.360742727392392,856.0,244.2748974851604,-32775.315
EWR-IND,57115.28266932271,0.6549053383241229,15.3268954606304,496.0,382.87763836772984,-2381.2200000000003
EWR-JAC,73369.29036086609,0.62477479283614,21.389705882352942,86.0,860.3399681528663,38507.875
EWR-JAX,63184.895431472076,0.6612055837563451,28.14813952573317,394.0,308.04503627177013,-17820.235
EWR-LAS,84803.03858606327,0.6388229389470523,5.277482269503546,564.0,257.8717954177668,-47384.395000000004
EWR-LAX,88080.273788022,0.6535392679154494,1.2236446706733717,1056.0,235.3969933347982,-52737.259999999995
EWR-LEX,63344.559310344834,0.6472298850574714,44.904022988505744,29.0,450.8181818181818,-457.35000000000014
EWR-MCI,64143.29484997272,0.6660058192398619,10.119731800766283,234.0,407.2768823768824,-5231.5
EWR-MCO,62433.24266508031,0.6514842355740631,13.636302352805208,1681.0,80.08765381147579,-47437.685
EWR-MDW,58318.119768082375,0.6401059434759475,16.74658480128683,356.0,78.55730846334873,-43780.38
EWR-MEM,66251.68243502051,0.6457159142726858,29.117755560722316,255.0,414.42878151260504,-8211.015
EWR-MHT,50916.53929901172,0.6493172067723895,21.019736842105264,228.0,365.9976076555024,1158.3899999999999
EWR-MIA,64210.47747272822,0.6476505656610471,10.251004629173643,782.0,214.90638658035294,-31840.075
EWR-MKE,61001.82903949024,0.6433255978602894,26.814049173106955,224.0,402.65858585858587,-4690.4349999999995
EWR-MSN,61575.17660049627,0.6496478494623656,22.51845412651864,155.0,456.30736055204136,2260.18
EWR-MSP,64391.117570361734,0.6526527307453671,11.525617937522252,731.0,432.0394022735607,-3428.21
EWR-MSY,66369.8174789916,0.6518487394957984,12.601367976904285,476.0,219.62857484171545,-33173.955
EWR-MTJ,65388.16721311475,0.6381147540983607,-5.090710382513661,61.0,533.3283582089553,7143.575000000001
EWR-MYR,44183.350678733026,0.60782616892911,4.830693815987933,51.0,48.72559523809524,-34005.229999999996
EWR-OAK,91294.87462686567,0.6412177747625509,13.5013986013986,66.0,209.2162162162162,-59975.72
EWR-OKC,77923.42857142858,0.625,46.416666666666664,7.0,494.040293040293,-11793.39
EWR-OMA,64065.1417328825,0.6461547266835728,7.848214285714286,168.0,364.1765086206897,-12479.185000000001
EWR-ORD,58241.567461306666,0.6480821657531675,16.024518064799295,1153.0,232.7537630202674,-23536.28
EWR-ORF,52684.67090187824,0.6421191574913645,26.16600996914313,384.0,404.72297297297297,3786.24
EWR-PBI,64217.14270047448,0.6546331778304642,15.117973677558311,987.0,153.02097838385293,-39600.19
EWR-PDX,87855.38961763999,0.6295536847158876,3.0784318810511753,241.0,385.76291547958215,-34876.82000000001
EWR-PHX,84284.23199485202,0.6523350114820703,16.173787559808613,629.0,221.0410919502082,-50879.32
EWR-PIT,50999.37607655502,0.644771023923445,13.42523763955343,625.0,332.07830725462304,-3663.085
EWR-PSP,77017.04666666666,0.6532777777777777,5.488888888888889,90.0,421.3454106280193,-17392.98
EWR-PVD,48962.6145184841,0.6501462633570054,15.462840976969535,244.0,409.1875,8794.75
EWR-PWM,53975.387642679896,0.6386863110008272,29.886693548387097,310.0,339.31904761904764,-6160.9
EWR-RDU,53403.14085095593,0.6478360633568301,16.308185795685795,939.0,180.36186576280517,-25499.305
EWR-RIC,51781.69625329815,0.6553957783641161,19.238786279683378,379.0,392.5161030595813,4256.754999999999
EWR-ROC,51381.06053347559,0.6437923446252334,22.555788085545554,322.0,283.348570828079,-10390.985
EWR-RSW,64455.6373937305,0.6554047048525631,11.326924219910847,675.0,132.78609274471827,-42462.08
EWR-SAN,87246.03363575367,0.6467664459289945,1.1482605177993528,413.0,355.94429216081153,-36676.104999999996
EWR-SAT,73644.82221614226,0.6573409712722298,14.489215686274509,170.0,383.1642300194932,-18669.525
EWR-SAV,60442.24868686868,0.6534346801346802,22.6881408554271,270.0,273.1551948051948,-20170.39
EWR-SBN,54595.32,0.6158333333333332,13.583333333333334,6.0,556.6911764705883,18281.31
EWR-SDF,60128.063877551016,0.6465413832199547,26.97098620869113,245.0,343.72014925373134,-11156.415
EWR-SEA,88207.30444413907,0.6444314964958087,5.49739997060532,380.0,278.69628428516467,-47776.155
EWR-SFO,92794.0188118812,0.6499051155115512,14.54277782135922,1212.0,426.38065789012467,-32823.285
EWR-SJC,94749.30226027397,0.679484398782344,23.780156012176562,72.0,340.0219431760528,-43784.990000000005
EWR-SJU,74916.35826086957,0.6525135869565217,14.825331714251865,368.0,274.445549630845,-34532.875
EWR-SLC,82081.17333333334,0.6591777777777779,11.781279761904763,225.0,464.7204433497537,-16200.255000000001
EWR-SMF,87860.71428571429,0.6392857142857142,3.714285714285714,7.0,510.3909703504043,-18128.585
EWR-SNA,86540.58042553191,0.6512340425531915,-5.903090922487474,235.0,403.89235029421945,-29376.254999999997
EWR-SRQ,62973.390297619044,0.6536900793650794,11.980229197807674,224.0,287.06643090951604,-20867.065000000002
EWR-STL,61874.34534893287,0.6520042315185954,18.548222300589895,559.0,316.8203692493947,-15996.67
